STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 10:15,FM-15,CLR:00,10,,63,56.0,50,64.0,0,0,,30.03
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 10:35,FM-15,CLR:00,10,,64,57.0,52,64.0,0,0,,30.04
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 10:55,FM-15,CLR:00,10,,68,59.0,52,56.0,5,290,,30.03
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 11:15,FM-15,CLR:00,10,,70,61.0,54,57.0,0,0,,30.02
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 11:35,FM-15,CLR:00,10,,72,62.0,54,53.0,5,260,,30.01
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 11:55,FM-15,CLR:00,10,,72,62.0,54,53.0,7,240,,30
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 12:15,FM-15,CLR:00,10,,73,62.0,55,53.0,5,250,,29.99
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 12:35,FM-15,CLR:00,10,,75,63.0,55,50.0,5,280,,29.97
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 12:55,FM-15,CLR:00,10,,77,63.0,54,44.0,0,0,,29.97
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 13:15,FM-15,CLR:00,10,,81,65.0,55,42.0,9,290,,29.97
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 13:35,FM-15,CLR:00,10,,81,65.0,55,42.0,5,220,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 13:55,FM-15,CLR:00,10,,81,65.0,55,42.0,11,280,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 14:15,FM-15,CLR:00,10,,81,65.0,55,42.0,0,0,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 14:35,FM-15,CLR:00,10,,82,66.0,55,40.0,0,0,,29.93
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 14:55,FM-15,CLR:00,10,,81,65.0,55,42.0,14,270,18,29.93
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 15:15,FM-15,CLR:00,10,,77,64.0,55,47.0,9,280,,29.93
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 15:35,FM-15,SCT:04 80,10,,75,63.0,55,50.0,13,260,,29.93
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 15:55,FM-15,SCT:04 80,10,,75,63.0,55,50.0,6,260,,29.93
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 16:15,FM-15,SCT:04 70,10,,77,64.0,55,47.0,10,270,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 16:35,FM-15,SCT:04 60,10,,75,63.0,55,50.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 16:55,FM-15,SCT:04 60,10,,73,62.0,55,53.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 17:15,FM-15,SCT:04 60,10,,73,62.0,55,53.0,0,0,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 17:35,FM-15,SCT:04 60,10,,72,62.0,55,57.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 17:55,FM-15,SCT:04 110,10,,72,62.0,55,57.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 18:15,FM-15,SCT:04 100,10,,70,61.0,55,60.0,3,70,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 18:35,FM-15,BKN:07 90,10,,66,59.0,54,64.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 18:55,FM-15,SCT:04 90,10,,64,57.0,52,64.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 19:15,FM-15,SCT:04 55 SCT:04 80,10,,63,56.0,50,64.0,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 19:35,FM-15,SCT:04 55,10,,63,56.0,50,64.0,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 19:55,FM-15,CLR:00,10,,61,54.0,48,63.0,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 20:15,FM-15,SCT:04 55,10,,61,54.0,48,63.0,0,0,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 20:35,FM-15,SCT:04 55 BKN:07 70,10,,61,54.0,48,63.0,0,0,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 20:55,FM-15,SCT:04 70,10,,61,54.0,48,63.0,0,0,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 21:15,FM-15,CLR:00,10,,61,54.0,48,63.0,0,0,,29.97
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 21:35,FM-15,CLR:00,10,,61,54.0,48,63.0,0,0,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 21:55,FM-15,SCT:04 80,10,,59,53.0,48,68.0,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 22:15,FM-15,CLR:00,10,,57,52.0,48,72.0,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 22:35,FM-15,CLR:00,10,,57,52.0,48,72.0,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 22:55,FM-15,CLR:00,10,,57,52.0,48,72.0,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 23:15,FM-15,CLR:00,10,,57,52.0,48,72.0,0,0,,29.97
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 23:35,FM-15,BKN:07 80,10,,57,52.0,48,72.0,0,0,,29.97
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/28/2018 23:55,FM-15,OVC:08 80,10,,57,53.0,50,77.0,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 0:15,FM-15,OVC:08 80,10,,57,53.0,50,77.0,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 0:35,FM-15,BKN:07 90,10,,57,54.0,52,82.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 0:55,FM-15,BKN:07 90,10,,57,54.0,52,82.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 1:15,FM-15,SCT:04 90,10,,57,54.0,52,82.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 1:35,FM-15,CLR:00,10,,57,54.0,52,82.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 1:55,FM-15,CLR:00,10,,57,54.0,52,82.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 2:15,FM-15,CLR:00,10,,57,53.0,50,77.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 2:35,FM-15,CLR:00,10,,55,52.0,50,82.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 2:55,FM-15,SCT:04 70,10,,55,52.0,50,82.0,0,0,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 3:15,FM-15,CLR:00,10,,55,52.0,50,82.0,0,0,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 3:35,FM-15,CLR:00,10,,55,52.0,50,82.0,0,0,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 3:55,FM-15,CLR:00,10,,55,53.0,52,88.0,0,0,,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 4:15,FM-15,CLR:00,10,,57,54.0,52,82.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 4:35,FM-15,CLR:00,10,,57,54.0,52,82.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 4:55,FM-15,CLR:00,10,,57,54.0,52,82.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 5:15,FM-15,CLR:00,10,,57,55.0,54,88.0,0,0,,29.95
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 5:35,FM-15,CLR:00,10,,61,58.0,55,83.0,5,240,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 5:55,FM-15,CLR:00,10,,61,58.0,55,83.0,0,0,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 6:15,FM-15,CLR:00,10,,61,58.0,55,83.0,0,0,,29.97
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 6:35,FM-15,CLR:00,10,,61,58.0,55,83.0,0,0,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 6:55,FM-15,CLR:00,10,,61,58.0,55,83.0,5,230,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 7:15,FM-15,CLR:00,10,,63,60.0,57,83.0,6,230,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 7:35,FM-15,CLR:00,10,,63,60.0,57,83.0,0,0,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 7:55,FM-15,CLR:00,10,,64,60.0,57,78.0,8,240,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 8:15,FM-15,CLR:00,10,,66,61.0,57,73.0,10,230,18,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 8:35,FM-15,CLR:00,10,,68,62.0,57,69.0,0,0,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 8:55,FM-15,CLR:00,10,,70,63.0,59,69.0,0,0,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 9:15,FM-15,CLR:00,10,,72,63.0,57,61.0,5,240,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 9:35,FM-15,CLR:00,10,,72,64.0,59,65.0,0,0,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 9:55,FM-15,CLR:00,10,,73,65.0,59,61.0,10,210,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 10:15,FM-15,CLR:00,10,,75,64.0,57,54.0,8,230,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 10:35,FM-15,CLR:00,10,,77,66.0,59,54.0,3,220,,29.98
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 10:55,FM-15,CLR:00,10,,79,67.0,59,51.0,6,220,,29.97
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 11:15,FM-15,CLR:00,10,,81,67.0,59,48.0,7,240,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 11:35,FM-15,CLR:00,10,,82,68.0,59,45.0,10,VRB,,29.96
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 11:55,FM-15,CLR:00,10,,82,67.0,57,42.0,10,220,16,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 12:15,FM-15,CLR:00,10,,84,68.0,59,43.0,7,240,18,29.94
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 12:35,FM-15,CLR:00,10,,84,67.0,57,40.0,10,VRB,21,29.93
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 12:55,FM-15,CLR:00,10,,84,67.0,57,40.0,14,230,21,29.91
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 13:15,FM-15,CLR:00,10,,84,67.0,57,40.0,11,VRB,18,29.9
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 13:35,FM-15,CLR:00,10,,86,68.0,57,38.0,8,240,18,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 13:55,FM-15,CLR:00,10,,86,68.0,57,38.0,16,VRB,21,29.88
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 14:15,FM-15,CLR:00,10,,84,67.0,57,40.0,10,VRB,23,29.87
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 14:35,FM-15,CLR:00,10,,84,67.0,57,40.0,8,200,20,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 14:55,FM-15,CLR:00,10,,82,66.0,55,40.0,14,210,22,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 15:15,FM-15,CLR:00,10,,82,67.0,57,42.0,13,VRB,20,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 15:35,FM-15,CLR:00,10,,82,67.0,57,42.0,9,VRB,,29.85
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 15:55,FM-15,CLR:00,10,,82,66.0,55,40.0,5,200,20,29.85
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 16:15,FM-15,CLR:00,10,,84,67.0,57,40.0,11,210,23,29.85
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 16:35,FM-15,CLR:00,10,,82,66.0,55,40.0,11,200,18,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 16:55,FM-15,CLR:00,10,,82,67.0,57,42.0,9,190,18,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 17:15,FM-15,CLR:00,10,,81,66.0,57,45.0,10,VRB,22,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 17:35,FM-15,CLR:00,10,,81,66.0,57,45.0,7,220,22,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 17:55,FM-15,CLR:00,10,,81,66.0,57,45.0,5,190,,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 18:15,FM-15,CLR:00,10,,77,65.0,57,51.0,7,190,,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 18:35,FM-15,CLR:00,10,,75,64.0,57,54.0,8,190,,29.82
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 18:55,FM-15,CLR:00,10,,75,64.0,57,54.0,0,0,,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 19:15,FM-15,CLR:00,10,,73,63.0,57,57.0,0,0,,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 19:35,FM-15,CLR:00,10,,73,63.0,57,57.0,0,0,,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 19:55,FM-15,CLR:00,10,,73,63.0,57,57.0,9,190,,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 20:15,FM-15,CLR:00,10,,73,63.0,57,57.0,8,VRB,,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 20:35,FM-15,CLR:00,10,,72,63.0,57,61.0,8,VRB,,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 20:55,FM-15,CLR:00,10,,72,63.0,57,61.0,11,VRB,21,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 21:15,FM-15,CLR:00,10,,72,63.0,57,61.0,7,200,18,29.85
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 21:35,FM-15,CLR:00,10,,72,63.0,57,61.0,9,VRB,18,29.85
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 21:55,FM-15,CLR:00,10,,72,63.0,57,61.0,9,VRB,17,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 22:15,FM-15,CLR:00,10,,72,63.0,57,61.0,11,200,16,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 22:35,FM-15,CLR:00,10,,72,63.0,57,61.0,9,VRB,17,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 22:55,FM-15,CLR:00,10,,72,63.0,57,61.0,6,210,21,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 23:15,FM-15,CLR:00,10,,72,63.0,57,61.0,13,VRB,20,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 23:35,FM-15,CLR:00,10,,72,63.0,57,61.0,9,VRB,20,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/29/2018 23:55,FM-15,CLR:00,10,,72,63.0,57,61.0,13,VRB,20,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 0:15,FM-15,CLR:00,10,,72,63.0,57,61.0,8,VRB,21,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 0:35,FM-15,CLR:00,10,,72,63.0,57,61.0,9,230,20,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 0:55,FM-15,CLR:00,10,,70,62.0,57,64.0,7,230,22,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 1:15,FM-15,CLR:00,10,,70,62.0,57,64.0,8,230,18,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 1:35,FM-15,CLR:00,10,,70,62.0,57,64.0,10,VRB,17,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 1:55,FM-15,CLR:00,10,,70,62.0,57,64.0,13,210,20,29.82
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 2:15,FM-15,CLR:00,10,,70,62.0,57,64.0,9,220,16,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 2:35,FM-15,CLR:00,10,,70,62.0,57,64.0,10,210,18,29.82
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 2:55,FM-15,CLR:00,10,,70,63.0,59,69.0,7,210,,29.82
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 3:15,FM-15,CLR:00,10,,70,62.0,57,64.0,10,VRB,18,29.81
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 3:35,FM-15,CLR:00,10,,70,63.0,59,69.0,8,VRB,,29.79
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 3:55,FM-15,CLR:00,10,,68,62.0,57,69.0,9,VRB,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 4:15,FM-15,CLR:00,10,,68,62.0,57,69.0,8,200,,29.79
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 4:35,FM-15,CLR:00,10,,68,62.0,57,69.0,10,190,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 4:55,FM-15,CLR:00,10,,66,61.0,57,73.0,7,220,16,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 5:15,FM-15,SCT:04 90,10,,68,63.0,59,73.0,7,220,,29.79
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 5:35,FM-15,SCT:04 90,10,,68,63.0,59,73.0,9,220,21,29.79
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 5:55,FM-15,SCT:04 90,10,,70,63.0,59,69.0,11,230,18,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 6:15,FM-15,SCT:04 90,10,,70,63.0,59,69.0,13,230,20,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 6:35,FM-15,SCT:04 100,10,,70,64.0,61,73.0,8,VRB,20,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 6:55,FM-15,SCT:04 110,10,,70,64.0,61,73.0,11,220,20,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 7:15,FM-15,CLR:00,10,,70,64.0,61,73.0,9,VRB,18,29.79
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 7:35,FM-15,SCT:04 27,10,,70,64.0,61,73.0,7,240,20,29.81
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 7:55,FM-15,BKN:07 25,10,,70,64.0,61,73.0,14,VRB,20,29.82
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 8:15,FM-15,BKN:07 25,10,,70,64.0,61,73.0,8,VRB,16,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,3/30/2018 8:35,FM-15,BKN:07 25,5,,68,64.0,61,78.0,11,240,,29.81
